User,Screen_Name,Date,Tweet,Retweet,Favorite
2421754572,GreeningKyle,2015-07-21 12:57:25,http://t.co/knoXtko79h A great section by @iamjohnoliver on #foodwaste in America. Here is a version you can watch in Britain,0,2
335009670,zeropercent,2015-07-21 12:56:18,"RT @foodcycle: #FoodWaste started trending thanks to @iamjohnoliver, who showed how it's everyone's problem. http://t.co/6GN6XMx8B7 http://…",10,0
330881508,Petegtt,2015-07-21 12:55:07,#IBMWatson's Chef application is helping reduce #foodwaste and increase personal #health. http://t.co/4jBNtzRpys http://t.co/QU3GPVQ7En,0,1
856393128,UKBusinessRT,2015-07-21 12:54:46,RT @AcumenWaste: The 'ugly food' movement is gaining followers - would you help to #reduce #foodwaste ? - http://t.co/LUrPLbS24v @UKBusines…,2,0
237770293,ElieVince,2015-07-21 12:52:14,Your boy Johnny @iamjohnoliver nails it again! http://t.co/rOEMJ07jXI #LastWeekTonight #foodwaste #comedy,0,1
413529976,JackAnderson75,2015-07-21 12:51:48,RT @MelisaFranzen: What's criminal is people going hungry in this country. #foodwaste @andrewzimmern @HungerSolutions  https://t.co/fkPARNW…,6,0
17698600,LisaBorden,2015-07-21 12:51:17,"You've watched John Oliver on #FoodWaste, right? http://t.co/J4U7lDLINC #laugh #cry #change",1,2
3307274631,Anastasia_C_Day,2015-07-21 12:50:25,"While #foodwaste is trending, here's one slide that didn't make the cut for my paper about waste in #foodhistory: http://t.co/TsUo2HZAdB",0,3
359382918,JackieC1989,2015-07-21 12:49:59,RT @MelisaFranzen: What's criminal is people going hungry in this country. #foodwaste @andrewzimmern @HungerSolutions  https://t.co/fkPARNW…,6,0
914389716,DaxAirscience,2015-07-21 12:48:26,"RT @foodcycle: #FoodWaste started trending thanks to @iamjohnoliver, who showed how it's everyone's problem. http://t.co/6GN6XMx8B7 http://…",10,0
26219348,CRPRestaurant,2015-07-21 12:48:22,Have you ever thought about using a food rescue at your foodservice to combat #foodwaste? http://t.co/fJsqX8zrms http://t.co/aC6zYHHGmy,0,1
633157093,AcumenWaste,2015-07-21 12:46:07,The 'ugly food' movement is gaining followers - would you help to #reduce #foodwaste ? - http://t.co/LUrPLbS24v @UKBusinessRT,2,1
36168965,_green_lens_,2015-07-21 12:45:40,"RT @foodcycle: #FoodWaste started trending thanks to @iamjohnoliver, who showed how it's everyone's problem. http://t.co/6GN6XMx8B7 http://…",10,0
2975062152,GreenHechtology,2015-07-21 12:45:08,"Great report @LastWeekTonight on #foodwaste. 40% of food produced in the US is never eaten, costing us $165 BILLION https://t.co/uyDji7k7Aa",1,3
3246128525,guddie1,2015-07-21 12:44:50,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/JJA6e9iFAq https://t.co/IJK34cob4q,0,1
2999578852,Tamarfreshfood,2015-07-21 12:44:10,We offer our Fruit and Veg that are not quite perfect for Soups etc to our customers. Just call to see what we have to offer!  #foodwaste ♻️,1,3
2811357972,JohnP_CyBake,2015-07-21 12:43:27,"@iamjohnoliver's great rant on #foodwaste not just for US: ""we all have to address our relationship with food waste"" http://t.co/HH01ouatsy",4,5
434637555,KelliEaves,2015-07-21 12:42:40,RT @foodfuelfuture: Watch John Oliver Take Aim at #FoodWaste in US https://t.co/0KZlpew7TO  #ivaluefood @iamjohnoliver @lastweektonight htt…,4,0
62625898,DeinAyurvedaNet,2015-07-21 12:40:56,RT @ludobok: Must watch: John Oliver highlights just how much food Americans waste http://t.co/sQc4VXdSUS  #foodwaste http://t.co/od3nPVxU5k,10,0
14410543,StChristine,2015-07-21 12:39:52,RT @ludobok: Must watch: John Oliver highlights just how much food Americans waste http://t.co/sQc4VXdSUS  #foodwaste http://t.co/od3nPVxU5k,10,0
2986186383,foodofhistory,2015-07-21 12:39:36,"RT @foodcycle: #FoodWaste started trending thanks to @iamjohnoliver, who showed how it's everyone's problem. http://t.co/6GN6XMx8B7 http://…",10,0
2829300838,StPaulsCam,2015-07-21 12:39:31,"RT @foodcycle: #FoodWaste started trending thanks to @iamjohnoliver, who showed how it's everyone's problem. http://t.co/6GN6XMx8B7 http://…",10,0
45951703,foodcycle,2015-07-21 12:39:02,"#FoodWaste started trending thanks to @iamjohnoliver, who showed how it's everyone's problem. http://t.co/6GN6XMx8B7 http://t.co/nalFLp0NlO",10,13
24035547,mwbloem,2015-07-21 12:38:04,RT @ludobok: Must watch: John Oliver highlights just how much food Americans waste http://t.co/sQc4VXdSUS  #foodwaste http://t.co/od3nPVxU5k,10,0
2820382768,malissamarsden,2015-07-21 12:36:42,RT @SchoolMealsRock: #foodwaste in @SchoolLunch? Reduce it with #RecessBeforeLunch &amp; #TimeToEat @USDANutrition @Playworks @LastWeekTonight …,8,0
2820382768,malissamarsden,2015-07-21 12:36:22,RT @SchoolMealsRock: #foodwaste Last night on @LastWeekTonight: John Oliver nailed just how much food Americans waste http://t.co/NP9oaxUbI…,1,0
932852736,TABCentrePlus1,2015-07-21 12:35:18,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
1299957811,myzerowaste,2015-07-21 12:34:55,Thrilled to see #foodwaste trending. @iamjohnoliver needs to sign up for #zerowasteweek in September!,1,3
2885854532,foridge,2015-07-21 12:33:03,RT @Eat_United: We can do better than this. #fightfoodwaste #fillbelliesnotbins #foodwaste https://t.co/TnKOjizTYB,1,0
581113780,Lucie_Gglt,2015-07-21 12:31:16,"Once again, @iamjohnoliver perfectly nails it! Thank you sir &lt;3 https://t.co/YxThGUfW3f #foodwaste #LastWeekTonight",0,1
1215946981,ThriveFeelAlive,2015-07-21 12:30:14,RT @NCASS_UK: Love #festivals? Hate #foodwaste? You should volunteer with the @8thPlate project. http://t.co/gS9PjHOuTz,5,0
2338772605,feedbackorg,2015-07-21 12:30:09,Help change the systemic issues in the food supply chain. Sign Now: https://t.co/BxWbVVhrQn #stopdumping #foodwaste http://t.co/Mb46ElEAY5,1,4
404525685,UniteBlueMN,2015-07-21 12:30:09,RT @MelisaFranzen: What's criminal is people going hungry in this country. #foodwaste @andrewzimmern @HungerSolutions  https://t.co/fkPARNW…,6,0
932852736,TABCentrePlus1,2015-07-21 12:30:07,RT @foodcycle: Heartbreaking photos of what today's food system is doing to the planet - farm to #foodwaste. http://t.co/JJP8kC1d9v http://…,13,0
3131151149,Eat_United,2015-07-21 12:29:34,"Up early here in Managua, Nicaragua, to head to the market to recover edible food that would otherwise be thrown out #foodwaste",0,1
3246044385,OuishareUK,2015-07-21 12:24:06,RT @NenaDodi: Our values make us different @dinnerexchangee #foodwaste #veganmondays  @ouishareuk @ Ombra https://t.co/d7vmktsJXD,2,0
2461165676,MealMakersScot,2015-07-21 12:23:17,RT @sceneherdpr: Lots of Twitter talk about #foodwaste - take a look at http://t.co/lD8R36yEib for some great tips from the lovely folk at …,2,0
3198239025,8thPlate,2015-07-21 12:22:07,RT @NCASS_UK: Love #festivals? Hate #foodwaste? You should volunteer with the @8thPlate project. http://t.co/gS9PjHOuTz,5,0
3047097340,iblakegary,2015-07-21 12:21:29,Tollllllddddd yaaaaa - There is ZERO argument for #GMO production http://t.co/YtjBUretIs #news #food #foodwaste https://t.co/nWM3eqo5Yq,0,1
51151066,FarmShareFL,2015-07-21 12:21:16,RT @lauriedennison: Did the @LastWeekTonight piece on #foodwaste speak to you? Check out @FarmShareFL and their work for solutions.,1,0
3107386640,earthyrobot,2015-07-21 12:19:57,Tollllllddddd yaaaaa - There is ZERO argument for #GMO production http://t.co/QzU1psQ1vn #news #food #foodwaste https://t.co/f71VI22n3r,0,4
253297862,Graham_Dickson,2015-07-21 12:19:45,RT @ZeroWasteWise: #Canada’s Largest #FoodRetailer To Sell #UglyProduce At #LowPrices To Cut #FoodWaste @SecondNexus #reducefoodwaste http:…,3,0
3374271543,nextdoorbaker,2015-07-21 12:18:17,What happens to your extra cake? #nextdoorbaker #baking #gbbo #foodwaste,1,1
2503763834,HungryHarvest,2015-07-21 12:16:44,@NoFoodLeftBhind @foodcycle welcome to the wonderful world of preventing food waste and fighting hunger! Enjoy! #foodwaste #produce,0,3
1593962186,ElizabethJWalkr,2015-07-21 12:16:01,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
143424973,NCASS_UK,2015-07-21 12:15:45,Love #festivals? Hate #foodwaste? You should volunteer with the @8thPlate project. http://t.co/gS9PjHOuTz,5,6
849403951,StWerbsCityFarm,2015-07-21 12:13:28,RT @Wonky_Veg: At last! The mighty #JohnOliver expertly skewering the issue of #foodwaste. A must watch! https://t.co/QdZMAWadIH,3,0
3131151149,Eat_United,2015-07-21 12:12:01,RT @FoodIsWasted: Great initiative in the US - 'Ben Simon targets waste with new Imperfect Produce project' http://t.co/WnVV9EbTGS #foodwas…,3,0
140052451,SoilAssocScot,2015-07-21 12:11:29,RT @sceneherdpr: Lots of Twitter talk about #foodwaste - take a look at http://t.co/lD8R36yEib for some great tips from the lovely folk at …,2,0
1215946981,ThriveFeelAlive,2015-07-21 12:11:23,RT @Wonky_Veg: At last! The mighty #JohnOliver expertly skewering the issue of #foodwaste. A must watch! https://t.co/QdZMAWadIH,3,0
274526811,sceneherdpr,2015-07-21 12:10:59,Lots of Twitter talk about #foodwaste - take a look at http://t.co/lD8R36yEib for some great tips from the lovely folk at @Greener2gethr ^J,2,1
1215946981,ThriveFeelAlive,2015-07-21 12:10:29,How do you choose your carrots? Strange question right? Not these days http://t.co/r7uNMPFbgb #organic #foodwaste  http://t.co/rZivwokLOZ,0,0
18377616,jt1anglais,2015-07-21 12:08:09,"With 50m Americans at risk of hunger, TU @iamjohnoliver for highlighting obscene amount of #foodwaste http://t.co/ewDPsuhMBk",0,1
249579838,FDHospitality,2015-07-21 12:06:44,RT @NellFane: 'Feeding seniors better by targeting #foodwaste' - brilliant community gardening initiative http://t.co/6KoOl3sRRB http://t.c…,1,0
1372514094,foodwastestudy,2015-07-21 12:05:03,Have you seen @iamjohnoliver's coverage of #FoodWaste? https://t.co/82QlzJ1tbI Good overview of some of the key issues.,1,2
2250683882,kdiaz18,2015-07-21 12:04:09,RT @RnfrstAlliance: RT @nrdcfood: Last night on @LastWeekTonight: John Oliver highlights just how much food Americans waste http://t.co/8Un…,11,0
1137952412,Farm_2_Fork,2015-07-21 12:00:33,"RT @KjHodgins: At @Feeding9Billion we know #BestBefore doesnt=""PoisonousAfter"" so we buy this yogurt &amp; prevent #foodwaste! @NRDCFood http:/…",4,0
121156279,ssgovforum,2015-07-21 12:00:08,http://t.co/Ss14ECISbp Megatrends #webinar on #foodwaste #water #Energy Nexus. Register for 7/30 for... http://t.co/YUfdZr1mZf,0,1
36625664,amritasinha12,2015-07-21 11:56:41,"RT @MarissaR1: What Our Food Is Really Doing to the Planet, in 15 Jaw-Dropping Images. #FoodWaste #Plastics  http://t.co/oUUdHpOOhU",3,0
791684598,whatpennymade,2015-07-21 11:56:02,Over 30 Recipes to Reduce #FoodWaste via @Food52 http://t.co/Stlmg8oKsu,0,2
95717086,fantasy14,2015-07-21 11:55:56,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/g9UY7Tbsdq https://t.co/A2yaDw25GM,0,1
496299287,MelisaFranzen,2015-07-21 11:54:21,What's criminal is people going hungry in this country. #foodwaste @andrewzimmern @HungerSolutions  https://t.co/fkPARNWPJw,6,3
623708246,ericebs,2015-07-21 11:53:59,John Oliver joins the fight against food waste!  #foodwaste http://t.co/qGVJfAPzpm,0,1
23829669,Christinekw,2015-07-21 11:51:06,RT @SchoolMealsRock: #foodwaste in @SchoolLunch? Reduce it with #RecessBeforeLunch &amp; #TimeToEat @USDANutrition @Playworks @LastWeekTonight …,8,0
924929916,homeband109,2015-07-21 11:50:39,"RT @178kakapo: Could U Sign &amp; RT pls？
1/3 food is waste while millions go hungry. End supermarket #FoodWaste https://t.co/FTE2XLpSUA http:/…",12,0
1891409616,mattpfahlert,2015-07-21 11:50:21,RT @ZeroWasteWise: #Canada’s Largest #FoodRetailer To Sell #UglyProduce At #LowPrices To Cut #FoodWaste @SecondNexus #reducefoodwaste http:…,3,0
213643833,JamiesMOF,2015-07-21 11:45:46,"Pass by produce w/ holes? Inspired by @Imperfectfruit project, lets tackle #foodwaste--cook ""whole""some fruit &amp; veg! https://t.co/rH9qAqutqT",1,4
53346483,rosemyth,2015-07-21 11:45:26,"To end #hunger - let's also talk about #foodwaste, incentivising the food donation @sampitroda @narendramodi http://t.co/3l4bNBUoMe",0,1
2901891170,Purshable,2015-07-21 11:41:59,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
1465486686,JildeG,2015-07-21 11:40:48,"Food waste is really a waste... #foodwaste #Reality 
https://t.co/3WtRbbzO6A",0,1
52672442,fawwaxs,2015-07-21 11:37:53,Sad and Heartbreaking! #Children #helppoor #foodwaste http://t.co/UgvN8o87XP,0,1
344901653,robdolphin66,2015-07-21 11:36:41,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/cteOALI1bi https://t.co/bkz06z2v1S,0,1
281599816,SocEntScot,2015-07-21 11:34:42,RT @ZeroWasteWise: #Canada’s Largest #FoodRetailer To Sell #UglyProduce At #LowPrices To Cut #FoodWaste @SecondNexus #reducefoodwaste http:…,3,0
2581736023,KerryJenson,2015-07-21 11:34:22,Equally problematic in Australia #foodwaste  https://t.co/C0CIBGflgx,0,1
199330209,davidjgurney,2015-07-21 11:26:29,I just discovered a 3-year old Twinkie at the back of my drawer. It was rock solid. #foodwaste,0,1
1373391236,WeDigEtown,2015-07-21 11:26:20,RT @CivilEats: Over 30 Recipes to Reduce Kitchen Waste from @Food52 http://t.co/Yxdtq65zvo #foodwaste http://t.co/ZgFGSEVft8,63,0
262874681,mexxess,2015-07-21 11:24:36,A smart &amp; sarcastic way to talk about #foodwaste in US https://t.co/pgiyqbccJ5. Sign the petition to #stopfoodwaste https://t.co/YsfRd1O8NO,1,2
3305605991,THTWegErMee,2015-07-21 11:22:07,"RT @Stop_Food_Waste: Great tip to reduce #foodwaste ! ""If it sinks it's OK, if it floats throw it away!"" https://t.co/aLTorPdH6y",1,0
106750647,outwritepr,2015-07-21 11:20:24,RT @BiogenAD: Boss gets his hands dirty on bin collection day http://t.co/mWwVsshxDB @letstalkcentral @Biffa #foodwaste http://t.co/WEUf7Zg…,2,0
280690651,BigGreenBlog,2015-07-21 11:19:21,#Sustain HT @RollingStone: #JohnOliver's sobering look at U.S. #FoodWaste http://t.co/Q2cBxfu5RJ http://t.co/fOPbQLa0Vh we can do better,0,1
2978202267,kbrancewicz,2015-07-21 11:10:29,RT @BernasconiMarko: #IBMWatson's Chef application is helping reduce #foodwaste and increase personal #health. http://t.co/8ebOiTk6Ay http:…,1,0
40585709,MelindaJoe,2015-07-21 11:10:28,Good on @iamjohnoliver for shedding light on #foodwaste in the latest episode of Last Week Tonight. http://t.co/jzDUJsnooX,0,1
2208050486,FoodIsWasted,2015-07-21 11:10:20,Great initiative in the US - 'Ben Simon targets waste with new Imperfect Produce project' http://t.co/WnVV9EbTGS #foodwaste @Imperfectfruit,3,5
759553381,BernasconiMarko,2015-07-21 11:10:05,#IBMWatson's Chef application is helping reduce #foodwaste and increase personal #health. http://t.co/8ebOiTk6Ay http://t.co/lURWd4o2Vx,1,2
281481684,Stop_Food_Waste,2015-07-21 11:09:18,"Great tip to reduce #foodwaste ! ""If it sinks it's OK, if it floats throw it away!"" https://t.co/aLTorPdH6y",1,3
165424216,kvmdad,2015-07-21 11:08:00,Flavorpill: #JohnOliver Confronts #America’s #FoodWaste Problem on ‘Last Week Tonight’ http://t.co/iCASgOL5e0,0,1
3221003866,P_O_Bourge,2015-07-21 11:06:05,"RT @KjHodgins: At @Feeding9Billion we know #BestBefore doesnt=""PoisonousAfter"" so we buy this yogurt &amp; prevent #foodwaste! @NRDCFood http:/…",4,0
161972900,Feeding9Billion,2015-07-21 11:03:00,"RT @KjHodgins: At @Feeding9Billion we know #BestBefore doesnt=""PoisonousAfter"" so we buy this yogurt &amp; prevent #foodwaste! @NRDCFood http:/…",4,0
2420534456,WeAreObeo,2015-07-21 11:02:53,Lottery cash to help change #Plymouth residents' attitude to food waste @WMNnews http://t.co/lKNJ21IkZy #FoodWaste http://t.co/lAsitthhGc,0,2
196712756,nycfoodscape,2015-07-21 11:00:29,Amazing analysis: @LastWeekTonight w/ @JohnOliver: #FoodWaste https://t.co/FElX5hq3UP #eatuglyfood #zerowaste #keepittighttatum #hunger,0,1
2338772605,feedbackorg,2015-07-21 10:57:44,"999,766 people have signed our #StopDumping petition to end #foodwaste. Join them now and help us reach 1million! @Avaaz @TristramStuart",0,1
1227576560,ModernMrsAdams,2015-07-21 10:57:18,@iamjohnoliver do you know of non profits that handle logistics and funding to get excess food to those in need? #foodwaste,0,1
189203498,ediblelands,2015-07-21 10:55:53,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/wkztWHPJtU https://t.co/PCGLKwZKkV,0,1
56725223,broademily,2015-07-21 10:53:47,RT @theminimalina: Bravo @iamjohnoliver! Epic piece on #foodwaste with great cameos from @dgunders @broademily @HarvardFLPC! https://t.co/8…,1,0
35828049,FleetingReality,2015-07-21 10:50:38,Great initiative in the US - 'Ben Simon targets waste with new Imperfect Produce project' http://t.co/QdPUXco5X6 #foodwaste @Imperfectfruit,0,2
364735409,xXc4tCh22Xx,2015-07-21 10:50:28,RT @terrawellington: Buying too much food and not eating leftovers are 2 of the primary causes of #FoodWaste → http://t.co/IefSabqDQ3 #thin…,11,0
92229649,wasterecycl,2015-07-21 10:47:22,RT @WRAP_UK: #didyouknow - cutting out #foodwaste could = environmental impact equivalent of taking 1/4 cars off road! http://t.co/M6zvEV5o…,35,0
1195894393,WawkiMan,2015-07-21 10:47:17,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
3084158301,theugliestfruit,2015-07-21 10:45:32,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
101319424,DIANA_VAL,2015-07-21 10:37:46,"RT @FAOnews: #Niceone, @iamjohnoliver: http://t.co/xBmVuUJSAF #DYK that annual #foodwaste in rich countries ≈ entire food prod. of sub-Saha…",6,0
480680133,StuartPearlman,2015-07-21 10:30:39,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
3191421627,Tech_Sharer,2015-07-21 10:30:15,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
2163138705,IanDudzRM,2015-07-21 10:29:36,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
41603875,Recycle4Swansea,2015-07-21 10:17:24,In an ideal world our #FoodWaste would recycle itself!  https://t.co/HRuFtkPciJ #Recycle4Swansea http://t.co/XSv5TPJfiH,0,1
2335394826,keepmefreshUK,2015-07-21 10:14:44,@biggreenweek have you tried the fantastic BeeryBreeze in your fridge. The best thing to reduce #foodwaste,0,2
1089872671,aclunchladies,2015-07-21 10:10:06,RT @Foodcloudire: 5 Amazing Strategies to Eliminate #foodwaste and Feed the Hungry http://t.co/vzPKXd4lIK,30,0
131756027,GreenCircleNC,2015-07-21 10:09:19,"RT @NRDCFood: WATCH: @NRDC &amp; @dgunders featured on John Oliver's @LastWeekTonight, talking about #foodwaste: http://t.co/bGNvqBKleE http://…",4,0
3238834748,NitaLowrey,2015-07-21 10:08:50,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/kDCzsDmYbU https://t.co/BPvJNYxUgH,0,1
3198239025,8thPlate,2015-07-21 10:06:08,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
2763405666,TheRalphEhlers,2015-07-21 10:03:30,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
2781159084,StartupRetweets,2015-07-21 10:02:48,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
2597782508,sncookies,2015-07-21 10:01:11,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
3191110828,ecowasterecycle,2015-07-21 09:59:46,@ecowasterecycle approved suppliers to the @the_SRA demonstrating today at @imperialcollege #foodwaste to water. https://t.co/fw0d9TYP7d,0,1
597563414,BaronessRos,2015-07-21 09:57:06,RT @foodcycle: Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http:/…,13,0
45951703,foodcycle,2015-07-21 09:54:47,Truning trash into treasure - how 6 #startup companies are reducing #foodwaste with technology http://t.co/wyJBrnsu3o http://t.co/l1Pw2OrHWV,13,9
312893118,wastewallah,2015-07-21 09:44:48,Can't wait to watch @iamjohnoliver's take on #FoodWaste https://t.co/QbRYfaXoKJ @LFHW_UK @foodwasteuk @AngrickMichael,0,1
45951703,foodcycle,2015-07-21 09:44:31,RT @JanePlanUK: .@TimeOutLondon great to see @foodcycle in your edition today! The do fabulous work &amp; make such a difference to communities…,1,0
2870687511,Wonky_Veg,2015-07-21 09:42:26,At last! The mighty #JohnOliver expertly skewering the issue of #foodwaste. A must watch! https://t.co/QdZMAWadIH,3,6
487420362,mflack66,2015-07-21 09:37:40,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/IR9XyROKtT https://t.co/Kie4N7tNHI,0,1
856393128,UKBusinessRT,2015-07-21 09:36:23,RT @AcumenWaste: Up to £388bn worth of #foodwaste leading up to 2030! - http://t.co/Ks7ZopVKvl @UKBusinessRT,2,0
2622057313,CoppiceGuild,2015-07-21 09:32:48,RT @demuths: Make every bit of veg count! @Rachel_Demuth's 10 essential tips to prevent #foodwaste: http://t.co/T3THYkW5Fj http://t.co/IipL…,17,0
839733464,bismi21,2015-07-21 09:30:22,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/8ApX5lrUOX https://t.co/MhgHCHmlel,0,1
393925155,NellFane,2015-07-21 09:27:49,'Feeding seniors better by targeting #foodwaste' - brilliant community gardening initiative http://t.co/6KoOl3sRRB http://t.co/w0k420TAxj,1,3
717952956,TUCOltd,2015-07-21 09:27:18,RT @AppWasteTech: University food and drink to become more #sustainable through @TUCOltd and @the_SRA partnership. via @edie http://t.co/5E…,1,0
507229780,DinnerexchangeE,2015-07-21 09:25:39,RT @NenaDodi: #veganmondays: learning about #foodwaste in #hackney with @dinnerexchangee #sharingfood https://t.co/slahVUrLTT,1,0
507229780,DinnerexchangeE,2015-07-21 09:25:34,RT @NenaDodi: Our values make us different @dinnerexchangee #foodwaste #veganmondays  @ouishareuk @ Ombra https://t.co/d7vmktsJXD,2,0
3001202189,AppWasteTech,2015-07-21 09:24:24,University food and drink to become more #sustainable through @TUCOltd and @the_SRA partnership. via @edie http://t.co/5ESsVvgUi6 #foodwaste,1,1
1327504387,AfricaGreenMedi,2015-07-21 09:23:56,"RT @Gardens4Health: In seeking to eliminate #foodwaste, we use sustainable agriculture practices and integrate #composting and other method…",1,0
3212337227,Benvironmentals,2015-07-21 09:20:54,Always informative &amp; hilarious. Things aren't that much better this side of the pond though #waste #foodwaste  https://t.co/1MVdaAhdJD,0,1
557158397,gillwatson5,2015-07-21 09:20:29,"RT @OLIO_ex: 80% of water, 10% of energy, 40% of land used to grow food &amp; 40% never gets eaten! http://t.co/Zdt2Ia2VEb #foodwaste http://t.…",14,0
1635146629,xayakhomt,2015-07-21 09:19:08,"RT @FAOnews: #Niceone, @iamjohnoliver: http://t.co/xBmVuUJSAF #DYK that annual #foodwaste in rich countries ≈ entire food prod. of sub-Saha…",6,0
357971706,leah_galvin,2015-07-21 09:18:37,@1millionwomen cant we start with not wasting so much first please #foodwaste,0,2
218675312,JanePlanUK,2015-07-21 09:17:17,.@TimeOutLondon great to see @foodcycle in your edition today! The do fabulous work &amp; make such a difference to communities! #foodwaste,1,1
1316183870,JAlexandrHamil,2015-07-21 09:16:46,"RT @foodcycle: Don't bin leftover veggies - turn them into healthy, tasty #vegetarian
'meatballs'! http://t.co/BQxDTuYY2x #foodwaste http:/…",13,0
1568425944,olaaminou,2015-07-21 09:12:55,"RT @DiscoSoupe: How a #phoneapp fed almost 600,000 #homeless people #foodwaste #gaspillealimentaire #solidarité http://t.co/5ICYGAZUk8",2,0
1114016071,jacmcgowan1,2015-07-21 09:10:17,RT @feedbackorg: STOP #FOODWASTE &amp; help 9b people meet their domestic water needs. Sign now: https://t.co/BxWbVVhrQn #stopdumping http://t.…,3,0
3143085166,lekevdu69,2015-07-21 09:07:28,RT : danieltroppy: Food Waste on Last Week Tonight with John Oliver.. http://t.co/HRUtjs22aG IamJohnOliver HBO #food #foodwaste,0,1
45528349,Jihyun_Ryou,2015-07-21 09:06:30,Humorous speech on #Foodwaste but touching on important aspects! Last Week Tonight with #JohnOliver: https://t.co/ghLmLOwCLF @margotcolinet,0,2
89476869,danieltroppy,2015-07-21 09:06:16,Food Waste on Last Week Tonight with John Oliver.. http://t.co/RHkwO6BcKr @IamJohnOliver @HBO #food #foodwaste,0,1
3003425038,GreenLivingGB,2015-07-21 09:05:26,Everyone should take a leaf out of this book #foodwaste #greenliving https://t.co/b54xdqJ1y9,0,3
3003425038,GreenLivingGB,2015-07-21 09:04:57,RT @AcumenWaste: Up to £388bn worth of #foodwaste leading up to 2030! - http://t.co/Ks7ZopVKvl @UKBusinessRT,2,0
106377188,Stylus_LIVE,2015-07-21 09:03:00,Swedish students are turning expired fruit into edible powders: http://t.co/LBTAPCXi3P #FoPo #foodwaste http://t.co/HkBEBTTRdM,0,1
567928025,EU_FUSIONS,2015-07-21 09:02:22,RT @Foodcloudire: 5 Amazing Strategies to Eliminate #foodwaste and Feed the Hungry http://t.co/vzPKXd4lIK,30,0
785055763,greensecretsa,2015-07-21 09:02:20,"RT @WasteManagement: Watch the latest segment from John Oliver? Here's one way we manage
#foodwaste. http://t.co/g84ouXFU51 http://t.co/NB5…",5,0
719204955,MMahwiliri,2015-07-21 09:02:18,RT @PanoIgano: 1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/vAk8SwnOd0 https://t.co/…,1,0
1964214426,agricareZA,2015-07-21 08:59:42,Food security starts with minimizing #foodwaste. We all have a role to play! #Donatedontdump! https://t.co/sV9FKlesF2,0,3
180423366,mavinabaker,2015-07-21 08:59:10,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/gJqUAZDEK7 https://t.co/UaMLb4ZG6Y,0,1
91136680,prajdhan,2015-07-21 08:58:50,"#foodshare instead of wasting – how Germans try to fight #foodwaste http://t.co/6fKj4zv5oC
@TESStransition @TESScommunities @FoodsharingDE",0,1
1927460156,PanoIgano,2015-07-21 08:57:21,1/3 of food is wasted while millions go hungry. End supermarket #FoodWaste #stopdumping http://t.co/vAk8SwnOd0 https://t.co/xI1Mh1nYhY,1,2
1009720212,Giftwrappuk,2015-07-21 08:56:10,"RT @eatsustainable: Cut #FoodWaste! Make fresh, local #farmersmarket veggies last, w/ refrigerator #pickles http://t.co/cEGIDU967I via @sbv…",4,0
